Item Name,Category,Visibility,Shipping Enabled,Description,Option 1 Name,Option 1 Value,Option 2 Name,Option 2 Value,SKU,Price,Original Variation ID
Powder Peaks v2,Utility,visible,Y,"A black unisex tee with our 8-ball moon over snow-stack peaks—high-contrast white ink for a bold, minimal look. Description Powder Peaks 8-Ball brings pool-hall energy to the mountain night. The design stacks two powder-pile peaks beneath a pine line, crowned by an eight-ball moon. Printed front-center in vintage white on a premium black tee for a clean, graphic silhouette. Details Soft unisex staple tee (premium ringspun cotton) Front-center white ink print (DTG or screen, depending on batch) Modern fit; smooth hand feel; tear-away label Care Machine wash cold, inside out Mild detergent; no bleach Tumble low or hang dry Do not iron directly on the print Fit notes True-to-size unisex. Size up for relaxed/oversized look. Tags: mountains, eight ball, minimal, black tee, night snow This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!",Color,White,Size,M,698C07C77628B_10775,52.0,IYYVTZL65QC73BPHK7JITWPQ
Powder Peaks v2,Utility,visible,Y,"A black unisex tee with our 8-ball moon over snow-stack peaks—high-contrast white ink for a bold, minimal look. Description Powder Peaks 8-Ball brings pool-hall energy to the mountain night. The design stacks two powder-pile peaks beneath a pine line, crowned by an eight-ball moon. Printed front-center in vintage white on a premium black tee for a clean, graphic silhouette. Details Soft unisex staple tee (premium ringspun cotton) Front-center white ink print (DTG or screen, depending on batch) Modern fit; smooth hand feel; tear-away label Care Machine wash cold, inside out Mild detergent; no bleach Tumble low or hang dry Do not iron directly on the print Fit notes True-to-size unisex. Size up for relaxed/oversized look. Tags: mountains, eight ball, minimal, black tee, night snow This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!",Color,White,Size,L,698C07C77628B_10776,52.0,FJLBSBPAUPVY5TKP5F4SQHZJ
Powder Peaks v2,Utility,visible,Y,"A black unisex tee with our 8-ball moon over snow-stack peaks—high-contrast white ink for a bold, minimal look. Description Powder Peaks 8-Ball brings pool-hall energy to the mountain night. The design stacks two powder-pile peaks beneath a pine line, crowned by an eight-ball moon. Printed front-center in vintage white on a premium black tee for a clean, graphic silhouette. Details Soft unisex staple tee (premium ringspun cotton) Front-center white ink print (DTG or screen, depending on batch) Modern fit; smooth hand feel; tear-away label Care Machine wash cold, inside out Mild detergent; no bleach Tumble low or hang dry Do not iron directly on the print Fit notes True-to-size unisex. Size up for relaxed/oversized look. Tags: mountains, eight ball, minimal, black tee, night snow This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!",Color,White,Size,XL,698C07C77628B_10777,52.0,ZA3LJQYRTDFKNT752LG7QR7M
Powder Peaks v2,Utility,visible,Y,"A black unisex tee with our 8-ball moon over snow-stack peaks—high-contrast white ink for a bold, minimal look. Description Powder Peaks 8-Ball brings pool-hall energy to the mountain night. The design stacks two powder-pile peaks beneath a pine line, crowned by an eight-ball moon. Printed front-center in vintage white on a premium black tee for a clean, graphic silhouette. Details Soft unisex staple tee (premium ringspun cotton) Front-center white ink print (DTG or screen, depending on batch) Modern fit; smooth hand feel; tear-away label Care Machine wash cold, inside out Mild detergent; no bleach Tumble low or hang dry Do not iron directly on the print Fit notes True-to-size unisex. Size up for relaxed/oversized look. Tags: mountains, eight ball, minimal, black tee, night snow This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!",Color,White,Size,2XL,698C07C77628B_10778,52.0,ADSGPVDGIICCJ3BLAGNPLG2C
Powder Peaks v2,Utility,visible,Y,"A black unisex tee with our 8-ball moon over snow-stack peaks—high-contrast white ink for a bold, minimal look. Description Powder Peaks 8-Ball brings pool-hall energy to the mountain night. The design stacks two powder-pile peaks beneath a pine line, crowned by an eight-ball moon. Printed front-center in vintage white on a premium black tee for a clean, graphic silhouette. Details Soft unisex staple tee (premium ringspun cotton) Front-center white ink print (DTG or screen, depending on batch) Modern fit; smooth hand feel; tear-away label Care Machine wash cold, inside out Mild detergent; no bleach Tumble low or hang dry Do not iron directly on the print Fit notes True-to-size unisex. Size up for relaxed/oversized look. Tags: mountains, eight ball, minimal, black tee, night snow This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!",Color,White,Size,3XL,698C07C77628B_13421,52.0,ACPL4V3YB2ACYGCQVJJH6C7Z
Unisex Premium Sweatshirt,Apparel,visible,Y,"Rock a classic sweatshirt silhouette with ribbed crew neck, long sleeve cuffs, and a flat hem. Layer it up or wear it on its own for a contemporary streetwear look. With the soft fleece inside and comfortable fit, it’s sure to become your favorite everyday sweater right away! • 100% cotton face • 65% cotton, 35% polyester • Charcoal Heather is 55% cotton, 45% polyester • Fabric weight: 8.5 oz/y² (288.2 g/m²) • Tightly knit 3-end fleece • Side-seamed construction • Self-fabric patch on the back • Double-needle stitched rib collar, cuffs, and hem • Blank product sourced from Pakistan Disclaimer: This sweatshirt runs small. For the perfect fit, we recommend ordering one size larger than your usual size. This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!",Size,S,,,694BCC3DE8928_11254,61.5,3O5XP7AUBCR4PQQUP3DSQQDJ
Unisex Premium Sweatshirt,Apparel,visible,Y,"Rock a classic sweatshirt silhouette with ribbed crew neck, long sleeve cuffs, and a flat hem. Layer it up or wear it on its own for a contemporary streetwear look. With the soft fleece inside and comfortable fit, it’s sure to become your favorite everyday sweater right away! • 100% cotton face • 65% cotton, 35% polyester • Charcoal Heather is 55% cotton, 45% polyester • Fabric weight: 8.5 oz/y² (288.2 g/m²) • Tightly knit 3-end fleece • Side-seamed construction • Self-fabric patch on the back • Double-needle stitched rib collar, cuffs, and hem • Blank product sourced from Pakistan Disclaimer: This sweatshirt runs small. For the perfect fit, we recommend ordering one size larger than your usual size. This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!",Size,M,,,694BCC3DE8928_11255,61.5,22Z6IT4VQ67KB7Y52VGDVBDT
Unisex Premium Sweatshirt,Apparel,visible,Y,"Rock a classic sweatshirt silhouette with ribbed crew neck, long sleeve cuffs, and a flat hem. Layer it up or wear it on its own for a contemporary streetwear look. With the soft fleece inside and comfortable fit, it’s sure to become your favorite everyday sweater right away! • 100% cotton face • 65% cotton, 35% polyester • Charcoal Heather is 55% cotton, 45% polyester • Fabric weight: 8.5 oz/y² (288.2 g/m²) • Tightly knit 3-end fleece • Side-seamed construction • Self-fabric patch on the back • Double-needle stitched rib collar, cuffs, and hem • Blank product sourced from Pakistan Disclaimer: This sweatshirt runs small. For the perfect fit, we recommend ordering one size larger than your usual size. This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!",Size,L,,,694BCC3DE8928_11256,61.5,YOTGKI7NHIDYYJSJ653Y4Z5K
Unisex Premium Sweatshirt,Apparel,visible,Y,"Rock a classic sweatshirt silhouette with ribbed crew neck, long sleeve cuffs, and a flat hem. Layer it up or wear it on its own for a contemporary streetwear look. With the soft fleece inside and comfortable fit, it’s sure to become your favorite everyday sweater right away! • 100% cotton face • 65% cotton, 35% polyester • Charcoal Heather is 55% cotton, 45% polyester • Fabric weight: 8.5 oz/y² (288.2 g/m²) • Tightly knit 3-end fleece • Side-seamed construction • Self-fabric patch on the back • Double-needle stitched rib collar, cuffs, and hem • Blank product sourced from Pakistan Disclaimer: This sweatshirt runs small. For the perfect fit, we recommend ordering one size larger than your usual size. This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!",Size,XL,,,694BCC3DE8928_11257,61.5,NHRNUSZ676YGUBFQ5PBAF4VX
Unisex Premium Sweatshirt,Apparel,visible,Y,"Rock a classic sweatshirt silhouette with ribbed crew neck, long sleeve cuffs, and a flat hem. Layer it up or wear it on its own for a contemporary streetwear look. With the soft fleece inside and comfortable fit, it’s sure to become your favorite everyday sweater right away! • 100% cotton face • 65% cotton, 35% polyester • Charcoal Heather is 55% cotton, 45% polyester • Fabric weight: 8.5 oz/y² (288.2 g/m²) • Tightly knit 3-end fleece • Side-seamed construction • Self-fabric patch on the back • Double-needle stitched rib collar, cuffs, and hem • Blank product sourced from Pakistan Disclaimer: This sweatshirt runs small. For the perfect fit, we recommend ordering one size larger than your usual size. This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!",Size,2XL,,,694BCC3DE8928_11258,63.5,67W3YKKPWXWXBYSXJPTUS5NA
